date,time,millis,ax,ay,az,rollrate,pitchrate,yawrate,roll,pitch,yaw,speed,course,latitude,longitude,altitude,pdop,hdop,vdop,epe,fix,satellites_view,satellites_used,temp
260314,124110800,1395837670590.539,1.9415,-0.4706,-9.3843,-1.7391,-1.6,-0.0695,2.4559,10.2849,-168.6961,2.48,205.45,51.0407,13.795985,118.35,1.89,1.66,0.9,3.85,3,8,6,44.58
260314,124110800,1395837670609.618,1.765,-0.3235,-9.5707,-1.9478,-3.6173,-0.1391,2.1983,10.2459,-168.5647,2.48,205.45,51.0407,13.795985,118.36,1.89,1.66,0.9,3.85,3,8,6,44.58
260314,124110900,1395837670623.005,1.5297,-0.3334,-9.9237,-1.6,-2.3652,-0.1391,1.8214,9.6086,-168.6446,2.45,205.45,51.0407,13.795985,118.36,1.89,1.66,0.9,3.85,3,8,6,44.58
260314,124110900,1395837670639.498,1.8533,-0.4216,-9.453,-1.7391,-2.5043,-0.2086,2.2575,10.2804,-168.5516,2.45,205.45,51.0407,13.795985,118.36,1.89,1.66,0.9,3.85,3,8,6,44.58
260314,124110900,1395837670654.0078,1.5199,-0.5001,-10.0021,-1.8086,-4.313,-0.1391,3.0606,9.7589,-168.2842,2.45,205.45,51.0407,13.795985,118.36,1.89,1.66,0.9,3.85,3,8,6,44.58
260314,124110900,1395837670680.0908,1.5395,-0.1372,-9.7962,-1.9478,-2.2956,-0.0695,2.3548,9.583,-168.6468,2.45,205.45,51.0407,13.795985,118.36,1.89,1.66,0.9,3.86,3,8,6,44.58
260314,124110900,1395837670695.27,1.8337,-0.5197,-9.3843,-1.6695,-3.3391,-0.0695,2.9284,10.0489,-168.9074,2.45,205.45,51.0407,13.795985,118.33,1.89,1.66,0.9,3.86,3,8,6,44.58
260314,124111000,1395837670714.499,1.5101,-0.8433,-9.9237,-1.5304,-4.0347,0.0,3.3655,9.6089,-168.9235,2.4,205.45,51.0407,13.795985,118.33,1.89,1.66,0.9,3.86,3,8,6,44.58
260314,124111000,1395837670733.796,1.7062,-0.1078,-9.5707,-1.9478,-2.9217,-0.0695,1.973,10.1872,-169.0564,2.4,205.45,51.0407,13.795985,118.33,1.89,1.66,0.9,3.86,3,8,6,44.58
260314,124111000,1395837670754.026,1.971,-0.3137,-9.2569,-1.3913,-2.713,0.0695,1.9473,10.3756,-169.1399,2.4,205.45,51.0407,13.795985,118.33,1.89,1.66,0.9,3.86,3,8,6,44.58
260314,124111000,1395837670780.051,1.5395,-0.5099,-9.806,-1.7391,-3.4782,0.0695,2.5503,9.9357,-168.9975,2.4,205.45,51.0407,13.795985,118.33,1.89,1.66,0.9,3.85,3,8,6,44.58
260314,124111000,1395837670799.064,1.716,-0.2745,-9.2961,-2.0173,-1.6695,-0.1391,2.1935,10.3679,-168.8307,2.4,205.45,51.0407,13.795985,118.34,1.89,1.66,0.9,3.85,3,8,6,44.58
260314,124111100,1395837670813.779,1.8435,-0.1765,-9.404,-1.7391,-2.9217,-0.1391,1.4385,9.864,-169.0014,2.34,205.45,51.0407,13.795985,118.34,1.89,1.66,0.9,3.85,3,8,6,44.58
260314,124111100,1395837670833.842,1.5493,-0.5883,-10.1688,-1.6695,-3.826,-0.1391,2.3098,9.6482,-168.8521,2.34,205.45,51.0407,13.795985,118.34,1.89,1.66,0.9,3.85,3,8,6,44.58
260314,124111100,1395837670853.983,1.5591,-0.3726,-9.404,-1.8782,-2.0869,-0.2086,2.3916,9.9323,-168.6857,2.34,205.45,51.0407,13.795985,118.34,1.89,1.66,0.9,3.85,3,8,6,44.58
260314,124111100,1395837670879.408,1.6866,-0.2353,-9.6099,-1.9478,-2.9913,-0.2086,1.5638,9.9029,-168.7248,2.34,205.45,51.040699,13.795985,118.34,1.89,1.66,0.9,3.86,3,8,6,44.58
260314,124111100,1395837670895.03,1.4218,-0.402,-9.9041,-1.6,-3.8956,-0.0695,1.7404,9.8212,-168.654,2.34,205.45,51.040699,13.795985,118.35,1.89,1.66,0.9,3.86,3,8,6,44.58
260314,124111200,1395837670930.228,1.3434,-0.7746,-9.8354,-1.7391,-3.3391,-0.0695,2.7434,9.0387,-168.2719,2.27,205.45,51.040699,13.795985,118.35,1.89,1.66,0.9,3.86,3,8,6,44.58
260314,124111200,1395837670942.117,1.6474,-0.2059,-9.6981,-1.7391,-3.5478,-0.0695,1.9339,8.4957,-168.2997,2.27,205.45,51.040699,13.795985,118.35,1.89,1.66,0.9,3.86,3,8,6,44.58
260314,124111200,1395837670962.856,1.7356,-0.2745,-9.3451,-1.7391,-3.7565,-0.0695,2.3126,10.3874,-168.43,2.27,205.45,51.040699,13.795985,118.35,1.89,1.66,0.9,3.86,3,8,6,44.58
260314,124111200,1395837670984.169,1.9219,-0.5981,-9.6981,-1.8086,-3.5478,-0.0695,2.7222,9.3486,-168.3858,2.27,205.45,51.0407,13.795985,118.35,1.89,1.66,0.9,3.86,3,8,6,44.58
260314,124111200,1395837671009.794,1.108,-0.1078,-9.404,-1.8086,-3.6173,0.0,2.4662,8.0897,-168.3365,2.27,205.45,51.0407,13.795985,118.36,1.89,1.66,0.9,3.86,3,8,6,44.58
260314,124111300,1395837671030.233,0.9315,-0.2451,-9.5412,-2.226,-2.9217,-0.0695,2.1095,6.3546,-168.4014,2.2,205.45,51.0407,13.795985,118.36,1.89,1.66,0.9,3.86,3,8,6,44.58
260314,124111300,1395837671042.176,1.0688,-0.6373,-9.5805,-1.8086,-5.0086,0.0,2.9673,7.0057,-168.2758,2.2,205.45,51.0407,13.795985,118.36,1.89,1.66,0.9,3.86,3,8,6,44.58
260314,124111300,1395837671060.093,1.0492,-0.2745,-9.8648,-2.0173,-4.4521,0.0695,2.389,5.946,-168.2996,2.2,205.45,51.0407,13.795985,118.36,1.89,1.66,0.9,3.86,3,8,6,44.58
260314,124111300,1395837671076.324,0.5981,-0.5883,-10.5218,-1.6,-4.9391,-0.0695,2.1051,4.9174,-168.2745,2.2,205.45,51.040699,13.795985,118.36,1.89,1.66,0.9,3.87,3,8,6,44.58
260314,124111300,1395837671094.624,0.9021,-0.5687,-9.3157,-2.226,-3.2695,-0.2086,2.185,3.5196,-168.1349,2.2,205.45,51.040699,13.795985,118.38,1.89,1.66,0.9,3.87,3,8,6,44.58
260314,124111400,1395837671115.298,-0.1274,-0.3039,-9.7766,-1.8782,-4.0347,-0.0695,1.4942,1.9755,-168.0756,2.14,205.45,51.040699,13.795985,118.38,1.89,1.66,0.9,3.87,3,8,6,44.58
260314,124111400,1395837671133.739,0.2353,-0.6079,-10.1198,-1.8782,-6.1913,0.0,1.9818,1.5789,-167.9312,2.14,205.45,51.040699,13.795985,118.38,1.89,1.66,0.9,3.87,3,8,6,44.58
260314,124111400,1395837671154.019,1.2747,-0.4412,-9.7177,-1.3913,-5.1478,0.2086,1.8252,2.5113,-167.8791,2.14,205.45,51.040699,13.795985,118.38,1.89,1.66,0.9,3.87,3,8,6,44.58
260314,124111400,1395837671174.006,-0.1274,-0.2549,-10.7278,-1.7391,-4.5913,-0.0695,1.6458,0.3857,-167.805,2.14,205.45,51.040699,13.795985,118.38,1.89,1.66,0.9,3.87,3,8,6,44.58
260314,124111400,1395837671194.51,0.0,-0.3235,-9.6197,-1.8782,-6.6782,-0.1391,1.6402,0.4662,-167.7105,2.14,205.45,51.040699,13.795985,118.38,1.89,1.66,0.9,3.87,3,8,6,44.58
260314,124111500,1395837671214.078,-0.1765,-0.2647,-9.806,-1.8086,-4.9391,0.2086,2.0455,-0.3745,-167.6714,2.1,205.45,51.040699,13.795985,118.38,1.89,1.66,0.9,3.87,3,8,6,44.58
260314,124111500,1395837671233.9849,0.0,-0.1863,-10.061,-1.8782,-3.5478,-0.3478,1.8336,-1.7642,-167.5968,2.1,205.45,51.040699,13.795985,118.38,1.89,1.66,0.9,3.87,3,8,6,44.58
260314,124111500,1395837671254.0022,-0.5981,-0.353,-10.3551,-1.8086,-7.5826,-0.1391,1.6297,-0.9777,-167.5586,2.1,205.45,51.040699,13.795985,118.38,1.89,1.66,0.9,3.87,3,8,6,44.58
260314,124111500,1395837671279.0881,0.0588,-0.402,-9.6883,-1.7391,-4.313,-0.0695,2.2295,-0.8952,-167.5171,2.1,205.45,51.040698,13.795985,118.38,1.89,1.66,0.9,3.89,3,8,6,44.58
260314,124111500,1395837671294.499,-0.5981,-0.706,-9.6785,-1.8086,-3.0608,-0.2086,2.0875,-3.0518,-167.4737,2.1,205.45,51.040698,13.795985,118.38,1.89,1.66,0.9,3.89,3,8,6,44.58
260314,124111600,1395837671313.986,-0.9413,-0.402,-10.6984,-2.1565,-6.7478,0.0,1.919,-3.287,-167.4059,2.07,205.45,51.040698,13.795985,118.38,1.89,1.66,0.9,3.89,3,8,6,44.58
260314,124111600,1395837671333.7559,-2.0102,-0.2451,-10.1786,-2.3652,-5.913,-0.1391,1.5645,-3.7633,-167.3541,2.07,205.45,51.040698,13.795985,118.38,1.89,1.66,0.9,3.89,3,8,6,44.58
260314,124111600,1395837671353.74,1.0394,-0.4608,-9.4236,-2.0173,-2.7826,0.0,1.7514,-3.3099,-167.339,2.07,205.45,51.040698,13.795985,118.38,1.89,1.66,0.9,3.89,3,8,6,44.58
260314,124111600,1395837671374.0708,-2.6182,-0.6962,-11.1102,-1.8782,-5.7043,-0.0695,1.308,-4.5772,-167.2786,2.07,205.45,51.040698,13.795985,118.38,1.89,1.66,0.9,3.9,3,8,6,44.58
260314,124111600,1395837671399.084,-1.5297,-0.657,-9.9433,-2.0869,-5.7043,-0.0695,1.9291,-4.9917,-167.2608,2.07,205.45,51.040698,13.795985,118.39,1.89,1.66,0.9,3.9,3,8,6,44.58
260314,124111700,1395837671419.168,0.0,-0.5001,-9.3941,-1.8782,-4.6608,0.2782,1.8062,-2.9523,-167.1961,2.05,205.45,51.040698,13.795985,118.39,1.89,1.66,0.9,3.9,3,8,6,44.58
260314,124111700,1395837671433.838,-0.6766,-0.5099,-10.1198,-2.226,-0.1391,-0.1391,1.6853,-4.5602,-167.1642,2.05,205.45,51.040698,13.795985,118.39,1.89,1.66,0.9,3.9,3,8,6,44.58
260314,124111700,1395837671453.878,-2.0886,-0.5687,-11.375,-1.6695,-6.7478,-0.2086,1.4941,-4.68,-167.1199,2.05,205.45,51.040698,13.795985,118.39,1.89,1.66,0.9,3.9,3,8,6,44.58
260314,124111700,1395837671480.0452,-0.6864,-0.6275,-8.9627,-2.2956,-4.0347,0.0,1.972,-3.3601,-167.1158,2.05,205.45,51.040697,13.795984,118.39,1.89,1.66,0.9,3.9,3,8,6,44.58
260314,124111700,1395837671494.568,-1.4414,-0.1961,-10.0512,-2.0869,-3.7565,0.0,2.2655,-5.4973,-167.1218,2.05,205.45,51.040697,13.795984,118.39,1.89,1.66,0.9,3.9,3,8,6,44.58
260314,124111800,1395837671513.994,-1.1571,-0.6373,-10.2375,-2.226,-0.8347,-0.4869,2.1016,-5.4059,-167.0702,2.02,205.45,51.040697,13.795984,118.39,1.89,1.66,0.9,3.9,3,8,6,44.58
260314,124111800,1395837671534.046,-1.0982,-0.0196,-9.8256,-2.1565,-5.3565,-0.2782,1.7027,-3.9808,-167.033,2.02,205.45,51.040697,13.795984,118.39,1.89,1.66,0.9,3.9,3,8,6,44.58
260314,124111800,1395837671554.076,-0.1765,-0.4903,-9.4726,-1.8086,-1.5304,-0.2086,1.8738,-4.2254,-167.0205,2.02,205.45,51.040697,13.795984,118.39,1.89,1.66,0.9,3.9,3,8,6,44.58
260314,124111800,1395837671579.526,-0.755,-0.3039,-9.7472,-1.9478,-0.6956,-0.3478,1.4071,-4.936,-166.91,2.02,205.45,51.040697,13.795985,118.39,1.89,1.66,0.9,3.9,3,8,6,44.58
260314,124111800,1395837671595.1519,-1.5591,-0.2157,-10.9925,-2.0173,-4.7304,-0.0695,0.8383,-4.7982,-166.8387,2.02,205.45,51.040697,13.795985,118.4,1.89,1.66,0.9,3.9,3,8,6,44.58
260314,124111900,1395837671613.8289,-1.2943,-0.3922,-9.6981,-2.1565,-4.5217,-0.3478,1.1737,-4.6026,-166.8366,1.96,205.45,51.040697,13.795985,118.4,1.89,1.66,0.9,3.9,3,8,6,44.58
260314,124111900,1395837671633.904,0.3334,-0.2353,-9.8158,-1.9478,-0.1391,-0.2782,1.2146,-4.8128,-166.8188,1.96,205.45,51.040697,13.795985,118.4,1.89,1.66,0.9,3.9,3,8,6,44.58
260314,124111900,1395837671654.012,-0.8531,0.0294,-10.1002,-1.6,-1.8782,-0.4173,0.8414,-3.7773,-166.7687,1.96,205.45,51.040697,13.795985,118.4,1.89,1.66,0.9,3.9,3,8,6,44.58
260314,124111900,1395837671680.0288,-2.4319,-0.402,-10.9827,-1.8782,-5.6347,-0.1391,1.3385,-5.5823,-166.7824,1.96,205.45,51.040698,13.795986,118.4,1.89,1.66,0.9,3.87,3,8,6,44.58
260314,124111900,1395837671695.2332,1.1276,-0.5687,-8.7371,-1.6,-0.626,0.1391,1.8545,-4.5501,-166.7981,1.96,205.45,51.040698,13.795986,118.41,1.89,1.66,0.9,3.87,3,8,6,44.58
260314,124112000,1395837671713.7761,0.147,-0.5785,-10.3355,-1.8782,-1.3913,-0.2086,1.2004,-3.5266,-166.7314,1.87,205.45,51.040698,13.795986,118.41,1.89,1.66,0.9,3.87,3,8,6,44.58
260314,124112000,1395837671734.0442,-1.9219,-0.3628,-11.2867,-1.7391,-3.7565,-0.4173,1.6949,-3.7689,-166.7338,1.87,205.45,51.040698,13.795986,118.41,1.89,1.66,0.9,3.87,3,8,6,44.58
260314,124112000,1395837671754.094,-2.3926,-0.353,-9.8354,-2.8521,-4.0347,-0.3478,2.4094,-6.0653,-166.742,1.87,205.45,51.040698,13.795986,118.41,1.89,1.66,0.9,3.87,3,8,6,44.58
260314,124112000,1395837671776.6672,1.4512,-0.5491,-8.4037,-2.4347,-2.1565,-0.2086,1.8647,-4.3582,-166.6096,1.87,205.45,51.040698,13.795986,118.41,1.89,1.66,0.9,3.85,3,8,6,44.58
260314,124112000,1395837671796.538,-1.0786,-0.0588,-10.6297,-2.5043,-0.1391,-0.7652,1.058,-4.5509,-166.5185,1.87,205.45,51.040698,13.795986,118.42,1.89,1.66,0.9,3.85,3,8,6,44.58
260314,124112100,1395837671819.5742,-2.3534,-0.8531,-10.816,-2.0869,-3.1304,-0.5565,1.7076,-5.3054,-166.5371,1.56,205.45,51.040698,13.795986,118.42,1.89,1.66,0.9,3.85,3,8,6,44.58
260314,124112100,1395837671833.9282,-1.716,-0.4706,-8.8156,-2.3652,-5.1478,-0.1391,1.8683,-5.3553,-166.4914,1.56,205.45,51.040698,13.795986,118.42,1.89,1.66,0.9,3.85,3,8,6,44.58
260314,124112100,1395837671854.105,0.7942,-0.3137,-9.4922,-2.226,-0.9043,-0.1391,1.581,-2.7429,-166.4148,1.56,205.45,51.040698,13.795986,118.42,1.89,1.66,0.9,3.85,3,8,6,44.58
260314,124112100,1395837671876.115,-0.6962,-0.1961,-10.4532,-1.7391,1.1826,-0.5565,0.8441,-4.1029,-166.3466,1.56,205.45,51.040698,13.795987,118.42,1.89,1.66,0.9,3.84,3,8,6,44.58
260314,124112100,1395837671895.62,-2.6476,-0.7452,-10.8847,-1.4608,-6.8173,-0.1391,1.716,-5.5133,-166.3736,1.56,205.45,51.040698,13.795987,118.43,1.89,1.66,0.9,3.84,3,8,6,44.58
260314,124112200,1395837671919.565,-1.5395,-0.3039,-9.5118,-2.226,-5.2173,0.0695,1.5435,-4.8325,-166.2933,1.47,205.45,51.040698,13.795987,118.43,1.89,1.66,0.9,3.84,3,8,6,44.58
260314,124112200,1395837671933.917,0.755,-0.2843,-9.2961,-1.9478,-0.5565,0.0695,0.9416,-2.4929,-166.2113,1.47,205.45,51.040698,13.795987,118.43,1.89,1.66,0.9,3.84,3,8,6,44.58
260314,124112200,1395837671954.125,-0.8335,-0.098,-10.2865,-1.8782,2.5739,-0.3478,0.6196,-4.2488,-166.1731,1.47,205.45,51.040698,13.795987,118.43,1.89,1.66,0.9,3.84,3,8,6,44.58
260314,124112200,1395837671979.203,-1.3434,-0.353,-10.6787,-1.9478,-4.5217,-0.4869,1.4653,-5.1307,-166.1821,1.47,205.45,51.040699,13.795988,118.43,1.89,1.66,0.9,3.82,3,8,6,44.58
260314,124112200,1395837671995.221,-1.5395,-0.5001,-10.3355,-2.4347,-5.9826,-0.2086,0.7364,-5.2009,-166.0852,1.47,205.45,51.040699,13.795988,118.44,1.89,1.66,0.9,3.82,3,8,6,44.58
260314,124112300,1395837672019.0688,-0.3824,0.0098,-8.8548,-2.9217,-2.1565,-0.7652,0.2558,-3.6715,-166.0275,1.41,205.45,51.040699,13.795988,118.44,1.89,1.66,0.9,3.82,3,8,6,44.58
260314,124112300,1395837672033.849,1.8337,0.2843,-10.1198,-2.6434,1.5304,-1.6,-0.1088,-4.3426,-166.0032,1.41,205.45,51.040699,13.795988,118.44,1.89,1.66,0.9,3.82,3,8,6,44.58
260314,124112300,1395837672054.069,-1.01,-0.0882,-10.9239,-2.5043,-1.3913,-1.9478,-0.0083,-4.2543,-166.0219,1.41,205.45,51.040699,13.795988,118.44,1.89,1.66,0.9,3.82,3,8,6,44.58
260314,124112300,1395837672079.0679,-2.4907,-0.2843,-11.12,-2.9217,-5.2173,-2.0173,-0.0326,-4.3184,-166.0355,1.41,205.45,51.040698,13.795988,118.44,1.89,1.66,0.9,3.79,3,8,6,44.58
260314,124112300,1395837672095.4631,-1.8239,-0.1078,-9.4824,-2.8521,-4.1043,-2.0173,-0.1077,-4.3852,-166.0548,1.41,205.45,51.040698,13.795988,118.43,1.89,1.66,0.9,3.79,3,8,6,44.58
260314,124112400,1395837672119.4302,1.4512,-0.147,-10.3061,-2.5043,-4.9391,-2.0173,-0.2127,-4.2514,-166.0798,1.34,205.45,51.040698,13.795988,118.43,1.89,1.66,0.9,3.79,3,8,6,44.58
260314,124112400,1395837672133.882,0.6079,0.6373,-9.6981,-2.4347,0.1391,-2.9913,-0.2606,-4.1418,-166.1148,1.34,205.45,51.040698,13.795988,118.43,1.89,1.66,0.9,3.79,3,8,6,44.58
260314,124112400,1395837672154.112,-1.5591,0.5099,-10.6689,-2.5739,-0.4869,-3.4782,-0.3071,-4.3571,-166.1502,1.34,205.45,51.040698,13.795988,118.43,1.89,1.66,0.9,3.79,3,8,6,44.58
260314,124112400,1395837672190.017,-0.9707,0.2255,-10.0217,-2.8521,-4.5913,-3.3391,-0.3138,-4.3201,-166.1922,1.34,205.45,51.040698,13.795988,118.43,1.89,1.66,0.9,3.75,3,8,6,44.58
260314,124112400,1395837672211.47,-2.1475,-0.3137,-10.718,-2.7826,-6.1217,-2.8521,-0.3564,-4.2803,-166.2366,1.34,205.45,51.040698,13.795988,118.43,1.89,1.66,0.9,3.75,3,8,6,44.58
260314,124112500,1395837672229.178,-0.1667,0.3824,-10.0512,-1.6695,-2.7826,-3.2695,-0.4608,-4.2015,-166.2863,1.32,205.45,51.040698,13.795988,118.43,1.89,1.66,0.9,3.75,3,8,6,44.58
260314,124112500,1395837672241.1921,1.1865,0.5099,-9.4628,-1.6,-0.2782,-4.1043,-0.4975,-4.2566,-166.3442,1.32,205.45,51.040698,13.795988,118.43,1.89,1.66,0.9,3.75,3,8,6,44.58
260314,124112500,1395837672259.5579,-0.5589,0.6864,-10.7278,-1.7391,-2.3652,-4.5217,-0.5476,-4.2919,-166.4042,1.32,205.45,51.040698,13.795988,118.43,1.89,1.66,0.9,3.75,3,8,6,44.58
260314,124112500,1395837672277.991,-0.8139,0.5099,-10.5611,-1.9478,-5.2173,-4.8,-0.5699,-4.2627,-166.4725,1.32,205.45,51.040697,13.795987,118.43,1.89,1.66,0.9,3.75,3,8,6,44.58
260314,124112500,1395837672295.656,-1.8827,0.1863,-10.6787,-1.8782,-6.3304,-4.5913,-0.663,-4.2498,-166.5429,1.32,205.45,51.040697,13.795987,118.43,1.89,1.66,0.9,3.75,3,8,6,44.58
260314,124112600,1395837672315.755,1.3042,0.2843,-9.149,-1.3913,-2.8521,-4.9391,-0.7276,-4.153,-166.6254,1.32,205.45,51.040697,13.795987,118.43,1.89,1.66,0.9,3.75,3,8,6,44.58
260314,124112600,1395837672334.086,0.5491,0.8531,-9.7668,-1.5304,-2.4347,-5.8434,-0.8647,-4.149,-166.7109,1.32,205.45,51.040697,13.795987,118.43,1.89,1.66,0.9,3.75,3,8,6,44.58
260314,124112600,1395837672353.874,-1.0492,0.8923,-10.414,-2.0173,-1.6,-6.8869,-0.9084,-4.2504,-166.8127,1.32,205.45,51.040697,13.795987,118.43,1.89,1.66,0.9,3.75,3,8,6,44.58
260314,124112600,1395837672378.678,-1.412,0.0686,-10.8749,-2.3652,-7.3739,-7.026,-0.8999,-4.3345,-166.9267,1.32,205.45,51.040697,13.795987,118.43,1.89,1.66,0.9,3.75,3,8,6,44.58
260314,124112600,1395837672399.086,-2.5005,0.0,-10.2767,-3.4086,-7.2347,-7.513,-0.9237,-4.3703,-167.0545,1.32,205.45,51.040697,13.795987,118.43,1.89,1.66,0.9,3.75,3,8,6,44.58
260314,124112700,1395837672415.036,0.4804,-0.0588,-9.0705,-3.7565,-2.713,-7.7217,-0.9511,-4.3455,-167.1964,1.3,205.45,51.040697,13.795987,118.43,1.89,1.66,0.9,3.75,3,8,6,44.58
260314,124112700,1395837672433.853,0.0392,0.6668,-8.8646,-4.8,-1.3217,-9.113,-1.0152,-4.4932,-167.3499,1.3,205.45,51.040697,13.795987,118.43,1.89,1.66,0.9,3.75,3,8,6,44.58
260314,124112700,1395837672454.14,-1.059,0.4412,-9.3941,-5.426,-0.626,-9.6,-1.0915,-4.7228,-167.5087,1.3,205.45,51.040697,13.795987,118.43,1.89,1.66,0.9,3.75,3,8,6,44.58
260314,124112700,1395837672475.8352,-3.1575,0.5295,-9.9335,-5.2173,-7.5826,-9.3913,-1.2197,-4.7725,-167.6691,1.3,205.45,51.040696,13.795986,118.43,1.89,1.66,0.9,3.75,3,8,6,44.58
260314,124112700,1395837672495.692,-1.5983,0.2255,-8.8548,-4.9391,-5.4956,-9.2521,-1.3963,-4.8268,-167.8342,1.3,205.45,51.040696,13.795986,118.43,1.89,1.66,0.9,3.75,3,8,6,44.58
260314,124112800,1395837672515.9531,-0.5295,0.9119,-8.5802,-4.1739,-3.9652,-9.5304,-1.6079,-4.8945,-168.0016,1.34,205.45,51.040696,13.795986,118.43,1.89,1.66,0.9,3.75,3,8,6,44.58
260314,124112800,1395837672534.115,1.3434,1.1473,-7.4133,-4.1043,4.1043,-10.3652,-1.7095,-4.9354,-168.1845,1.34,205.45,51.040696,13.795986,118.43,1.89,1.66,0.9,3.75,3,8,6,44.58
260314,124112800,1395837672554.156,-2.0298,1.0394,-9.6295,-4.3826,-0.2086,-10.9217,-1.8492,-5.0525,-168.3644,1.34,205.45,51.040696,13.795986,118.43,1.89,1.66,0.9,3.75,3,8,6,44.58
260314,124112800,1395837672580.45,-2.6378,0.4804,-9.806,-4.5217,-0.626,-10.7826,-1.9072,-5.0666,-168.5576,1.34,205.45,51.040695,13.795984,118.43,1.89,1.66,0.9,3.74,3,8,6,44.58
260314,124112800,1395837672595.222,-2.9712,0.9217,-9.7276,-3.4782,-2.2956,-10.226,-2.089,-4.9063,-168.744,1.34,205.45,51.040695,13.795984,118.43,1.89,1.66,0.9,3.74,3,8,6,44.58
260314,124112900,1395837672614.944,0.2941,1.8925,-8.6195,-2.1565,-1.8782,-10.0869,-2.3131,-4.673,-168.926,1.58,205.45,51.040695,13.795984,118.43,1.89,1.66,0.9,3.74,3,8,6,44.58
260314,124112900,1395837672634.028,1.1865,1.8533,-9.6589,0.0,0.6956,-11.0608,-2.5257,-4.5088,-169.113,1.58,205.45,51.040695,13.795984,118.43,1.89,1.66,0.9,3.74,3,8,6,44.58
260314,124112900,1395837672653.857,1.4022,1.1865,-9.3843,-0.4173,2.0173,-11.2,-2.5494,-4.2032,-169.3172,1.58,205.45,51.040695,13.795984,118.43,1.89,1.66,0.9,3.74,3,8,6,44.58
260314,124112900,1395837672682.74,0.1078,1.7748,-11.1788,-0.4173,-0.0695,-12.313,-2.5739,-3.8174,-169.5287,1.58,205.45,51.040694,13.795984,118.43,1.89,1.66,0.9,3.74,3,8,6,44.58
260314,124112900,1395837672695.2668,0.049,0.8629,-10.2473,-1.3217,3.3391,-12.3826,-2.5142,-3.4143,-169.7542,1.58,205.45,51.040694,13.795984,118.43,1.89,1.66,0.9,3.74,3,8,6,44.58
260314,124113000,1395837672714.997,0.2157,0.9904,-9.9237,-1.7391,-0.7652,-12.1043,-2.5612,-3.0391,-169.9851,1.67,205.45,51.040694,13.795984,118.43,1.89,1.66,0.9,3.74,3,8,6,44.58
260314,124113000,1395837672734.0989,0.3137,1.3924,-11.3455,-1.4608,-4.9391,-12.5913,-2.5992,-2.6835,-170.228,1.67,205.45,51.040694,13.795984,118.43,1.89,1.66,0.9,3.74,3,8,6,44.58
260314,124113000,1395837672754.2,1.5787,1.5591,-11.4926,-1.1826,0.2782,-13.2173,-2.6692,-2.3213,-170.479,1.67,205.45,51.040694,13.795984,118.43,1.89,1.66,0.9,3.74,3,8,6,44.58
260314,124113000,1395837672783.99,1.7945,2.1181,-10.9239,0.2782,-1.6695,-14.0521,-2.7657,-2.0064,-170.7374,1.67,205.45,51.040694,13.795984,118.43,1.89,1.66,0.9,3.75,3,8,6,44.58
260314,124113000,1395837672800.977,1.7356,1.971,-10.414,0.2782,-6.1913,-14.4,-2.7694,-1.676,-171.0061,1.67,205.45,51.040694,13.795984,118.43,1.89,1.66,0.9,3.75,3,8,6,44.58
260314,124113100,1395837672814.7212,0.5981,1.01,-11.777,0.4869,-6.2608,-15.2347,-2.7458,-1.368,-171.2872,1.78,205.45,51.040694,13.795984,118.43,1.89,1.66,0.9,3.75,3,8,6,44.58
260314,124113100,1395837672834.186,1.2747,0.8629,-9.9727,1.3217,-0.9739,-15.0956,-2.7774,-1.0536,-171.5823,1.78,205.45,51.040694,13.795984,118.43,1.89,1.66,0.9,3.75,3,8,6,44.58
260314,124113100,1395837672854.2212,1.2649,1.765,-10.2375,1.0434,-6.1913,-16.0695,-2.7683,-0.7669,-171.8882,1.78,205.45,51.040694,13.795984,118.43,1.89,1.66,0.9,3.75,3,8,6,44.58
260314,124113100,1395837672884.532,3.638,2.9222,-9.0411,-0.7652,-0.7652,-17.1826,-2.7097,-0.4975,-172.2062,1.78,205.45,51.040694,13.795983,118.43,1.89,1.66,0.9,3.75,3,8,6,44.58
260314,124113100,1395837672900.978,2.1867,1.6866,-10.463,-0.9739,-3.9652,-17.8782,-2.7113,-0.2217,-172.5283,1.78,205.45,51.040694,13.795983,118.43,1.89,1.66,0.9,3.75,3,8,6,44.58
260314,124113200,1395837672914.794,-0.4608,0.4216,-10.061,-1.2521,1.0434,-17.5304,-2.5964,-0.0668,-172.8554,1.9,205.45,51.040694,13.795983,118.43,1.89,1.66,0.9,3.75,3,8,6,44.58
260314,124113200,1395837672938.557,1.0002,0.353,-10.6787,-1.6,-5.426,-16.4173,-2.6876,0.1854,-173.192,1.9,205.45,51.040694,13.795983,118.43,1.89,1.66,0.9,3.75,3,8,6,44.58
260314,124113200,1395837672954.224,-0.1078,0.6079,-10.414,-0.4869,-5.1478,-17.6695,-2.7715,0.3871,-173.5537,1.9,205.45,51.040694,13.795983,118.43,1.89,1.66,0.9,3.75,3,8,6,44.58
260314,124113200,1395837672985.373,1.4512,1.4022,-9.7374,-0.7652,-5.8434,-17.6,-2.8832,0.6311,-173.9118,1.9,205.45,51.040693,13.795983,118.43,1.89,1.66,0.9,3.75,3,8,6,44.58
